buildingType,primaryPropertyType,councilDistrictCode,neighborhood,nb_buildings,nb_floors,propertyGFA_total,propertyGFA_parking,propertyGFABuilding,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,energystar_score,siteEnergyUse_kBtu,GHG_emissions_TCO2e,complianceStatus,buildingAge,consumeGas,consumeSteam
nonresidential,small- and mid-sized office,3,central,1.0,2.0,54984,0,54984,office,54984.0,,,,,71.0,3375211.0,87.98,compliant,54,True,False
nonresidential,hotel,7,magnolia / queen anne,1.0,4.0,122942,44891,78051,hotel,78051.0,parking,44891.0,,,94.0,5337334.0,171.64,compliant,17,True,False
nonresidential,k-12 school,3,east,1.0,3.0,56072,0,56072,k-12 school,56072.0,,,,,76.0,3234787.75,146.34,compliant,105,True,False
nonresidential,hotel,7,magnolia / queen anne,1.0,6.0,155602,36744,118858,hotel,155602.0,,,,,81.0,6836900.0,152.76,compliant,18,True,False
nonresidential,hotel,7,lake union,1.0,6.0,116300,28200,88100,hotel,88490.0,parking,28300.0,,,80.0,5827595.5,162.39,compliant,19,True,False
nonresidential,hotel,7,lake union,1.0,7.0,150453,34735,115718,hotel,107547.0,restaurant,3000.0,,,84.0,6715187.0,199.95,compliant,16,True,False
nonresidential,medical office,3,east,0.0,3.0,179014,0,179014,medical office,179014.0,,,,,48.0,16701055.0,430.84,compliant,51,True,False
nonresidential,hotel,7,lake union,1.0,5.0,113173,42546,70627,hotel,70627.0,parking,42546.0,,,86.0,5284343.5,144.79,compliant,57,True,False
nonresidential,small- and mid-sized office,7,magnolia / queen anne,0.0,2.0,66240,2352,63888,office,45900.0,data center,5181.0,distribution center,4551.0,,4166306.25,29.04,compliant,30,False,False
nonresidential,small- and mid-sized office,7,magnolia / queen anne,1.0,4.0,76213,25930,50283,office,48546.0,parking,21454.0,other,2406.0,68.0,3476212.5,48.76,compliant,46,True,False
nonresidential cos,other,2,downtown,1.0,4.0,61156,0,61156,other,42755.0,office,29219.0,,,,9363374.0,176.75,compliant,10,True,False
sps-district k-12,k-12 school,6,ballard,1.0,2.0,55513,0,55513,k-12 school,59097.0,,,,,93.0,1513570.75,10.55,error - correct default data,25,False,False
nonresidential cos,other,7,downtown,1.0,6.0,284100,0,284100,other - entertainment/public assembly,189750.0,,,,,,14641502.0,429.12,compliant,18,True,True
nonresidential,hotel,7,downtown,1.0,5.0,190980,0,190980,hotel,190980.0,parking,19051.0,,,98.0,6505995.0,142.39,compliant,112,True,False
sps-district k-12,k-12 school,6,lake union,1.0,3.0,66588,0,66588,k-12 school,66588.0,,,,,,0.0,14.67,missing data,25,False,False
nonresidential,hotel,5,northwest,1.0,3.0,69138,0,69138,hotel,70609.0,,,,,78.0,3242458.0,89.02,compliant,14,True,False
sps-district k-12,k-12 school,5,northwest,1.0,1.0,245587,0,245587,k-12 school,245587.0,,,,,92.0,11765682.0,443.73,compliant,57,True,False
sps-district k-12,k-12 school,5,northwest,1.0,2.0,131013,0,131013,k-12 school,131909.0,,,,,88.0,3894584.5,124.92,error - correct default data,53,True,False
nonresidential,hotel,5,northwest,1.0,4.0,51390,0,51390,hotel,51390.0,parking,0.0,,,89.0,3611538.0,127.29,compliant,15,True,False
nonresidential,large office,7,magnolia / queen anne,1.0,6.0,920598,303707,616891,office,729584.0,parking,185014.0,other,6000.0,93.0,36667044.0,674.09,compliant,6,True,False
nonresidential,other,4,northeast,1.0,2.0,206934,0,206934,other,119146.0,parking,0.0,,,,4253577.5,133.58,compliant,87,True,False
sps-district k-12,k-12 school,7,magnolia / queen anne,1.0,2.0,93218,0,93218,k-12 school,93218.0,,,,,86.0,2887392.0,84.75,error - correct default data,52,True,False
sps-district k-12,k-12 school,2,southeast,1.0,3.0,59955,0,59955,k-12 school,59955.0,,,,,93.0,1633399.375,20.48,error - correct default data,27,True,False
sps-district k-12,k-12 school,2,greater duwamish,1.0,1.0,130862,0,130862,k-12 school,134446.0,,,,,61.0,6456026.0,238.48,error - correct default data,59,True,False
sps-district k-12,k-12 school,2,southeast,1.0,2.0,58933,0,58933,k-12 school,60725.0,,,,,,0.0,16.36,missing data,25,False,False
nonresidential,small- and mid-sized office,3,southeast,1.0,3.0,99433,35752,63681,office,63681.0,parking,35752.0,,,63.0,4897760.0,34.14,compliant,13,False,False
nonresidential,k-12 school,3,east,1.0,6.0,194104,0,194104,k-12 school,194104.0,,,,,100.0,6219841.5,243.23,compliant,108,True,False
nonresidential,k-12 school,3,east,1.0,3.0,67743,0,67743,k-12 school,67743.0,,,,,34.0,2646879.0,78.85,compliant,93,True,False
sps-district k-12,k-12 school,1,delridge,1.0,3.0,74468,0,74468,k-12 school,75364.0,,,,,,0.0,11.84,missing data,17,False,False
nonresidential,hotel,4,northeast,2.0,4.0,50017,0,50017,hotel,50017.0,swimming pool,0.0,,,53.0,5448975.0,191.2,compliant,54,True,False
nonresidential,hotel,7,magnolia / queen anne,1.0,6.0,96910,36934,59976,hotel,59976.0,parking,36934.0,,,56.0,5155568.5,152.14,compliant,14,True,False
nonresidential,other,4,northeast,1.0,4.0,56521,0,56521,other,49000.0,,,,,,6357632.0,44.32,compliant,75,False,False
nonresidential,other,2,downtown,1.0,4.0,72820,13820,59000,museum,58000.0,,,,,,2010454.625,46.26,compliant,106,True,False
nonresidential,hotel,7,downtown,1.0,7.0,122810,0,122810,hotel,88360.0,other - entertainment/public assembly,26450.0,retail store,8000.0,99.0,5401277.5,227.18,compliant,108,True,False
sps-district k-12,k-12 school,2,southeast,1.0,2.0,56228,0,56228,k-12 school,58916.0,,,,,95.0,1539478.5,38.53,error - correct default data,55,True,False
nonresidential,hotel,7,downtown,1.0,10.0,104352,0,104352,hotel,104352.0,,,,,39.0,10154608.0,349.32,compliant,100,True,True
nonresidential,mixed use property,7,downtown,1.0,5.0,57452,0,57452,social/meeting hall,16442.0,restaurant,15505.0,office,9741.0,,7606084.5,273.02,compliant,109,True,True
nonresidential,hotel,7,downtown,1.0,28.0,416281,85000,331281,hotel,348329.0,parking,85000.0,,,31.0,33556756.0,802.89,compliant,33,True,False
nonresidential,other,7,downtown,1.0,6.0,103911,0,103911,fitness center/health club/gym,90000.0,office,40000.0,swimming pool,0.0,,9956396.0,433.86,compliant,86,True,True
nonresidential cos,other,7,downtown,1.0,11.0,412000,57000,355000,library,364913.0,parking,49000.0,data center,1074.0,,18588860.0,181.38,compliant,12,False,True
nonresidential,hotel,7,downtown,1.0,11.0,92190,25200,66990,hotel,67390.0,parking,25200.0,,,35.0,10750010.0,511.39,compliant,94,True,True
nonresidential,hotel,7,downtown,1.0,33.0,315952,57600,258352,hotel,295511.0,parking,57600.0,,,58.0,22325364.0,648.62,compliant,36,True,True
nonresidential,hotel,4,northeast,1.0,6.0,88592,30586,58006,hotel,58006.0,parking,30586.0,,,84.0,3663534.5,90.01,compliant,15,True,False
nonresidential,hotel,7,downtown,1.0,9.0,65009,0,65009,hotel,65009.0,,,,,48.0,6596057.5,328.23,compliant,88,True,True
nonresidential,hotel,7,downtown,1.0,11.0,153163,19279,133884,hotel,133884.0,,,,,30.0,16016644.0,691.26,compliant,47,True,True
nonresidential cos,mixed use property,1,greater duwamish,1.0,1.0,14101,0,14101,other - recreation,6601.0,fitness center/health club/gym,6501.0,pre-school/daycare,484.0,,719471.1875,22.11,compliant,27,True,False
nonresidential,other,7,downtown,1.0,8.0,102761,0,102761,other - entertainment/public assembly,102761.0,,,,,,6298131.5,221.51,compliant,90,True,True
nonresidential,hotel,7,downtown,1.0,11.0,83008,0,83008,hotel,81352.0,,,,,27.0,5758795.0,176.14,compliant,90,True,False
nonresidential cos,other,7,downtown,1.0,2.0,97288,37198,60090,police station,88830.0,,,,,,12086616.0,301.81,compliant,17,True,False
nonresidential,hotel,7,downtown,1.0,18.0,175580,62000,113580,hotel,123445.0,parking,68009.0,swimming pool,0.0,75.0,14172606.0,505.01,compliant,36,True,False
nonresidential,hotel,7,downtown,1.0,10.0,61320,0,61320,hotel,61320.0,,,,,56.0,6794584.0,286.43,compliant,90,True,True
nonresidential,hotel,7,downtown,1.0,11.0,103566,15064,88502,hotel,83880.0,parking,15064.0,restaurant,4622.0,61.0,8387933.0,295.86,compliant,20,True,False
nonresidential,hotel,7,downtown,1.0,12.0,88434,0,88434,hotel,88434.0,,,,,60.0,7226362.5,249.98,compliant,89,True,True
nonresidential,hotel,7,downtown,1.0,25.0,333176,61161,272015,hotel,336640.0,,,,,36.0,26941110.0,740.97,compliant,18,True,True
nonresidential,hotel,7,downtown,1.0,7.0,71150,0,71150,hotel,41340.0,parking,13730.0,retail store,9604.0,98.0,5348309.0,134.38,compliant,31,True,False
nonresidential,university,7,downtown,1.0,7.0,126593,0,126593,college/university,125000.0,,,,,,11343686.0,388.04,compliant,88,True,False
nonresidential,hotel,7,east,1.0,8.0,158676,30301,128375,hotel,112676.0,parking,42000.0,retail store,4500.0,,5328051.5,256.57,compliant,25,True,False
nonresidential,hotel,7,downtown,1.0,20.0,98634,10043,88591,hotel,83591.0,parking,10043.0,restaurant,5000.0,71.0,4841347.5,59.19,compliant,86,True,False
nonresidential,mixed use property,7,downtown,1.0,2.0,52549,0,52549,other - entertainment/public assembly,23500.0,restaurant,23500.0,office,5459.0,,15026196.0,584.31,compliant,90,True,False
nonresidential,small- and mid-sized office,7,downtown,1.0,8.0,59400,0,59400,office,34947.0,retail store,4993.0,,,14.0,5071974.0,35.36,compliant,106,False,False
nonresidential,other,7,downtown,1.0,2.0,57428,0,57428,other - mall,51747.0,"personal services (health/beauty, dry cleaning, etc)",5681.0,,,,1247362.0,33.26,compliant,96,True,False
nonresidential,large office,7,downtown,1.0,5.0,168115,0,168115,office,103362.0,retail store,65676.0,data center,493.0,78.0,9536161.0,66.48,compliant,43,False,False
nonresidential,hotel,7,downtown,1.0,24.0,332210,205970,126240,hotel,348630.0,,,,,67.0,16163194.0,295.33,compliant,47,True,False
nonresidential,self-storage facility,7,downtown,1.0,3.0,70586,0,70586,self-storage facility,38439.0,vocational school,28197.0,office,3859.0,,2158629.0,45.43,compliant,105,True,False
nonresidential,k-12 school,6,northwest,1.0,3.0,175015,0,175015,k-12 school,175015.0,,,,,95.0,6994740.5,247.85,compliant,62,True,False
nonresidential,small- and mid-sized office,2,greater duwamish,1.0,2.0,52554,0,52554,office,51029.0,other - education,7849.0,,,83.0,2951331.25,83.86,compliant,116,True,False
nonresidential,small- and mid-sized office,6,ballard,1.0,2.0,94900,0,94900,office,55586.0,non-refrigerated warehouse,39314.0,,,57.0,6186461.5,130.56,compliant,55,True,False
nonresidential,other,7,downtown,1.0,2.0,67224,0,67224,automobile dealership,67224.0,,,,,,1310236.625,9.13,compliant,86,False,False
sps-district k-12,k-12 school,4,northeast,1.0,2.0,175565,0,175565,k-12 school,182861.0,,,,,88.0,6399127.5,266.05,error - correct default data,66,True,False
nonresidential,self-storage facility,4,northeast,1.0,2.0,110356,0,110356,self-storage facility,26225.0,,,,,,318364.8125,3.93,compliant,61,True,False
nonresidential,hotel,4,northeast,1.0,4.0,81871,0,81871,hotel,81871.0,,,,,29.0,6668568.5,215.0,compliant,22,True,False
nonresidential,small- and mid-sized office,4,lake union,1.0,3.0,87262,0,87262,office,40943.0,k-12 school,18153.0,other - entertainment/public assembly,4307.0,,4145920.5,157.77,compliant,110,True,False
sps-district k-12,k-12 school,7,magnolia / queen anne,1.0,2.0,51582,0,51582,k-12 school,55166.0,,,,,,0.0,10.43,missing data,27,False,False
sps-district k-12,k-12 school,5,north,1.0,2.0,160645,0,160645,k-12 school,164229.0,,,,,75.0,6779173.0,270.18,error - correct default data,67,True,False
nonresidential,hotel,7,downtown,1.0,5.0,68410,16200,52210,hotel,47994.0,,,,,57.0,4456714.5,128.44,compliant,38,True,False
sps-district k-12,k-12 school,3,central,1.0,1.0,126351,0,126351,k-12 school,126351.0,,,,,,0.0,0.0,missing data,61,False,False
nonresidential,hotel,7,downtown,1.0,10.0,171866,38281,133585,hotel,128909.0,,,,,57.0,11061916.0,328.63,compliant,15,True,False
sps-district k-12,k-12 school,7,magnolia / queen anne,1.0,2.0,54986,0,54986,k-12 school,54986.0,,,,,97.0,1650279.25,31.47,compliant,26,True,False
nonresidential,hotel,7,magnolia / queen anne,1.0,4.0,162222,14200,148022,hotel,113702.0,parking,32692.0,,,76.0,7946961.0,228.4,compliant,20,True,False
sps-district k-12,k-12 school,2,southeast,1.0,4.0,289588,0,289588,k-12 school,289588.0,,,,,90.0,8819852.0,170.84,error - correct default data,26,True,False
nonresidential,university,3,east,1.0,3.0,63330,0,63330,college/university,64820.0,,,,,,3059758.0,74.33,compliant,101,True,False
sps-district k-12,k-12 school,7,magnolia / queen anne,1.0,3.0,75214,0,75214,k-12 school,75214.0,,,,,88.0,2334260.0,43.98,error - correct default data,13,True,False
sps-district k-12,k-12 school,4,northeast,1.0,3.0,75174,0,75174,k-12 school,75174.0,,,,,77.0,2733846.0,71.86,error - correct default data,15,True,False
sps-district k-12,k-12 school,4,northeast,1.0,3.0,269297,0,269297,k-12 school,269297.0,,,,,80.0,10498344.0,225.19,error - correct default data,10,True,False
nonresidential,worship facility,4,northeast,1.0,3.0,103000,0,103000,worship facility,103000.0,,,,,42.0,4854429.5,149.93,compliant,64,True,False
nonresidential,worship facility,4,northeast,1.0,2.0,56772,0,56772,worship facility,56772.0,,,,,46.0,2439484.75,84.57,compliant,64,True,False
nonresidential,small- and mid-sized office,5,north,1.0,5.0,50759,0,50759,office,47079.0,restaurant,3680.0,,,62.0,3147042.0,49.09,compliant,44,True,False
nonresidential,hotel,4,northeast,1.0,16.0,106860,0,106860,hotel,106860.0,,,,,49.0,11935719.0,469.57,compliant,85,True,False
nonresidential,k-12 school,4,northeast,1.0,2.0,55653,0,55653,k-12 school,55500.0,,,,,98.0,1377627.0,72.88,compliant,88,True,False
sps-district k-12,k-12 school,1,southwest,1.0,2.0,208981,0,208981,k-12 school,208981.0,,,,,80.0,8164853.0,207.79,error - correct default data,14,True,False
nonresidential,senior care community,2,downtown,1.0,5.0,102796,12611,90185,senior care community,55259.0,medical office,40091.0,k-12 school,3231.0,,10105379.0,193.94,compliant,17,True,False
sps-district k-12,k-12 school,1,southwest,1.0,3.0,134918,0,134918,k-12 school,134918.0,,,,,91.0,3822102.5,69.42,error - correct default data,11,True,False
sps-district k-12,k-12 school,1,delridge,1.0,1.0,71714,0,71714,k-12 school,71714.0,,,,,87.0,2371358.0,36.24,error - correct default data,17,True,False
nonresidential,mixed use property,7,magnolia / queen anne,1.0,4.0,110785,0,110785,multifamily housing,58563.0,supermarket/grocery store,48520.0,parking,29839.0,,10557910.0,92.91,compliant,14,True,False
nonresidential,other,5,north,1.0,6.0,419848,335109,84739,parking,335109.0,movie theater,65000.0,medical office,13567.0,,9134963.0,162.41,compliant,8,True,False
sps-district k-12,k-12 school,4,lake union,1.0,4.0,241066,0,241066,k-12 school,241066.0,,,,,79.0,7791957.0,270.97,error - correct default data,19,True,False
nonresidential,warehouse,1,greater duwamish,0.0,4.0,79600,0,79600,non-refrigerated warehouse,79600.0,,,,,34.0,2411402.25,16.81,compliant,100,False,False
nonresidential,hotel,2,greater duwamish,1.0,9.0,168449,14567,153882,hotel,135006.0,parking,20600.0,food service,9216.0,64.0,12726789.0,388.37,compliant,11,True,False
nonresidential,warehouse,4,lake union,1.0,3.0,75397,8161,67236,non-refrigerated warehouse,67236.0,parking,8161.0,,,91.0,549181.375,9.63,compliant,25,True,False
nonresidential cos,warehouse,2,greater duwamish,1.0,2.0,58640,0,58640,non-refrigerated warehouse,40831.0,other - services,16735.0,office,11533.0,,3928695.25,27.39,compliant,51,False,False
sps-district k-12,k-12 school,3,central,1.0,2.0,64414,0,64414,k-12 school,65310.0,,,,,67.0,2295176.5,16.0,error - correct default data,25,False,False
nonresidential,other,7,downtown,1.0,7.0,128766,0,128766,other - entertainment/public assembly,109754.0,other,12876.0,office,6136.0,,6057410.0,57.21,compliant,102,True,False
nonresidential,small- and mid-sized office,7,downtown,1.0,5.0,73399,0,73399,office,51557.0,retail store,9976.0,,,61.0,3757006.0,26.19,compliant,100,False,False
nonresidential,large office,7,downtown,1.0,17.0,204790,30000,174790,office,142034.0,other - recreation,17070.0,retail store,14666.0,91.0,7739699.0,100.26,compliant,86,True,False
nonresidential,small- and mid-sized office,7,downtown,1.0,10.0,63409,7757,55652,office,45260.0,retail store,6187.0,,,90.0,3444270.0,170.51,compliant,90,False,True
nonresidential,large office,7,downtown,1.0,23.0,747747,205076,542671,office,542461.0,parking,219045.0,restaurant,9337.0,90.0,30985420.0,359.11,compliant,16,True,False
nonresidential,large office,7,downtown,1.0,33.0,791396,0,791396,office,622034.0,parking,132465.0,other,33110.0,89.0,40847752.0,313.3,compliant,40,True,False
nonresidential,retail store,7,downtown,1.0,10.0,693450,0,693450,retail store,361107.0,office,332343.0,,,93.0,40062888.0,398.19,compliant,91,True,True
nonresidential,large office,7,downtown,1.0,25.0,369996,0,369996,office,383942.0,parking,127192.0,,,74.0,24755086.0,172.58,compliant,27,False,False
nonresidential,large office,7,downtown,1.0,12.0,234000,21790,212210,office,173786.0,laboratory,29865.0,parking,25373.0,39.0,18661606.0,149.27,compliant,38,True,False
nonresidential,small- and mid-sized office,7,downtown,1.0,4.0,77662,18504,59158,office,62108.0,parking,17570.0,,,57.0,5007401.0,68.19,compliant,35,True,False
nonresidential,large office,7,downtown,0.0,3.0,100734,26731,74003,office,100734.0,,,,,20.0,9788717.0,68.24,compliant,48,False,False
sps-district k-12,k-12 school,6,northwest,1.0,3.0,92437,0,92437,k-12 school,92437.0,,,,,78.0,4626443.0,201.05,error - correct default data,89,True,False
nonresidential,warehouse,2,greater duwamish,1.0,4.0,203504,0,203504,non-refrigerated warehouse,159372.0,other - services,44132.0,,,72.0,3785282.5,26.39,compliant,8,False,False
nonresidential,mixed use property,7,downtown,1.0,1.0,62900,0,62900,restaurant,32494.0,other,29793.0,retail store,3384.300049,,10394330.0,377.27,compliant,116,True,False
nonresidential cos,other,7,downtown,1.0,2.0,69400,0,69400,other - entertainment/public assembly,69400.0,,,,,,14833476.0,301.76,compliant,36,True,False
